CMA-ES 
 Population =  30 
 Mutants =  20 

Epochs 		 Cost 		
      128    0.000    0.000    0.002    0.000 fromnumeric.py:3512(round_)
       53    0.000    0.000    0.000    0.000 _internal.py:819(_ufunc_doc_signature_formatter)
      110    0.000    0.000    0.000    0.000 core.py:593(filled)
      111    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      106    0.000    0.000    0.000    0.000 lines.py:1367(set_solid_joinstyle)
       16    0.000    0.000    0.028    0.002 ticker.py:2080(tick_values)
      103    0.000    0.000    0.000    0.000 font_manager.py:767(set_variant)
       16    0.000    0.000    0.003    0.000 axis.py:425(_get_text1)
       16    0.000    0.000    0.006    0.000 axis.py:458(_get_tick1line)
      173    0.000    0.000    0.000    0.000 rcsetup.py:58(__call__)
       36    0.000    0.000    0.000    0.000 pyparsing.py:2848(__init__)
      628    0.000    0.000    0.000    0.000 font_manager.py:676(get_family)
       60    0.000    0.000    0.000    0.000 inspect.py:484(unwrap)
        1    0.000    0.000    0.000    0.000 core.py:2708(MaskedArray)
      324    0.000    0.000    0.000    0.000 rcsetup.py:144(validate_float)
   114/56    0.000    0.000    0.003    0.000 pyparsing.py:3939(<listcomp>)
       19    0.000    0.000    0.005    0.000 axis.py:588(_get_tick2line)
      306    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x109e0eef0}
      398    0.000    0.000    0.000    0.000 __init__.py:1614(isEnabledFor)
       40    0.000    0.000    0.001    0.000 transforms.py:1506(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
       30    0.000    0.000    0.001    0.000 transforms.py:2710(_revalidate)
       52    0.000    0.000    0.001    0.000 transforms.py:352(ymin)
       53    0.000    0.000    0.000    0.000 transforms.py:386(intervaly)
      106    0.000    0.000    0.000    0.000 lines.py:1269(set_markersize)
      175    0.000    0.000    0.001    0.000 axis.py:325(_set_artist_props)
       19    0.000    0.000    0.003    0.000 axis.py:543(_get_text1)
        1    0.000    0.000    0.005    0.005 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:7(<module>)
       95    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
       72    0.000    0.000    0.001    0.000 __init__.py:1946(make_alias)
       54    0.000    0.000    0.001    0.000 transforms.py:362(ymax)
   146/80    0.000    0.000    0.000    0.000 _base.py:660(get_xaxis_transform)
        1    0.000    0.000  402.029  402.029 gaussian-mix.py:1(<module>)
      128    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(around)
        1    0.000    0.000    0.010    0.010 secrets.py:7(<module>)
       55    0.000    0.000    0.000    0.000 transforms.py:377(intervalx)
        2    0.000    0.000    0.002    0.001 _base.py:2503(_update_title_position)
        2    0.000    0.000    0.018    0.009 __init__.py:7(<module>)
      528    0.000    0.000    0.000    0.000 artist.py:770(get_visible)
       82    0.000    0.000    0.007    0.000 docstring.py:113(dedent_interpd)
      107    0.000    0.000    0.000    0.000 lines.py:635(axes)
      106    0.000    0.000    0.000    0.000 lines.py:1227(set_markeredgewidth)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:65(__init__)
        6    0.000    0.000    0.000    0.000 numeric.py:2400(extend_all)
       97    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ndim)
       27    0.000    0.000    0.026    0.001 __init__.py:973(rc_params_from_file)
       10    0.000    0.000    0.004    0.000 transforms.py:697(union)
   173/95    0.000    0.000    0.000    0.000 _base.py:736(get_yaxis_transform)
      145    0.000    0.000    0.000    0.000 inspect.py:714(getmodule)
      270    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
      628    0.000    0.000    0.000    0.000 font_manager.py:688(get_style)
        9    0.000    0.000    0.000    0.000 utils.py:133(_get_indent)
       66    0.000    0.000    0.002    0.000 pyparsing.py:2116(__add__)
       16    0.000    0.000    0.001    0.000 ticker.py:1960(_staircase)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:3(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:646(LinearSegmentedColormap)
      159    0.000    0.000    0.000    0.000 transforms.py:2632(get_matrix)
       16    0.000    0.000    0.004    0.000 axis.py:469(_get_tick2line)
       56    0.000    0.000    0.000    0.000 backend_agg.py:49(get_hinting_flag)
        1    0.000    0.000    0.000    0.000 TiffTags.py:359(_populate)
       97    0.000    0.000    0.000    0.000 fromnumeric.py:2986(ndim)
       65    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(broadcast_arrays)
       25    0.000    0.000    0.003    0.000 pyparsing.py:1275(_trim_arity)
       16    0.000    0.000    0.001    0.000 ticker.py:259(<listcomp>)
       10    0.000    0.000    0.000    0.000 utils.py:75(__call__)
       21    0.000    0.000    0.003    0.000 pyparsing.py:1504(setParseAction)
      467    0.000    0.000    0.000    0.000 artist.py:1334(<genexpr>)
      170    0.000    0.000    0.000    0.000 backend_bases.py:976(get_hatch_path)
        8    0.000    0.000    0.003    0.000 enum.py:389(_create_)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:370(<dictcomp>)
       72    0.000    0.000    0.000    0.000 ticker.py:567(fix_minus)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1751(<dictcomp>)
        1    0.000    0.000    0.018    0.018 _base.py:960(cla)
       19    0.000    0.000    0.002    0.000 axis.py:558(_get_text2)
        1    0.000    0.000    0.003    0.003 numerictypes.py:81(<module>)
        1    0.000    0.000    0.003    0.003 tz.py:9(<module>)
        1    0.000    0.000    0.035    0.035 __init__.py:189(<module>)
       46    0.000    0.000    0.001    0.000 transforms.py:347(xmin)
      628    0.000    0.000    0.000    0.000 font_manager.py:710(get_stretch)
       12    0.000    0.000    0.000    0.000 __init__.py:163(connect)
       54    0.000    0.000    0.000    0.000 pyparsing.py:3339(__str__)
       46    0.000    0.000    0.001    0.000 transforms.py:357(xmax)
        1    0.000    0.000    0.000    0.000 text.py:98(Text)
        2    0.000    0.000    0.001    0.000 _axes.py:2180(<listcomp>)
      124    0.000    0.000    0.001    0.000 transforms.py:2181(get_affine)
        1    0.000    0.000    0.001    0.001 scimath.py:17(<module>)
       31    0.000    0.000    0.000    0.000 cm.py:48(revcmap)
      628    0.000    0.000    0.000    0.000 font_manager.py:701(get_weight)
      206    0.000    0.000    0.000    0.000 font_manager.py:928(_normalize_font_family)
      229    0.000    0.000    0.000    0.000 text.py:1136(set_text)
       27    0.000    0.000    0.001    0.000 core.py:172(iter_style_files)
       16    0.000    0.000    0.001    0.000 _base.py:684(get_xaxis_text1_transform)
        7    0.000    0.000    0.002    0.000 nonlin.py:1498(_nonlin_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:872(<dictcomp>)
        5    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
      105    0.000    0.000    0.000    0.000 transforms.py:2385(transform_path_non_affine)
      349    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.008    0.008 font_manager.py:14(<module>)
       35    0.000    0.000    0.000    0.000 axis.py:198(_set_labelrotation)
      557    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      527    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
      427    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
       29    0.000    0.000    0.000    0.000 __init__.py:1267(_fixupParents)
       16    0.000    0.000    0.001    0.000 _version.py:55(__init__)
        2    0.000    0.000    0.001    0.001 __init__.py:444(open_file_cm)
       16    0.000    0.000    0.002    0.000 ticker.py:1968(set_params)
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      182    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       65    0.000    0.000    0.000    0.000 stride_tricks.py:262(<listcomp>)
       30    0.000    0.000    0.000    0.000 __init__.py:1336(__init__)
       84    0.000    0.000    0.000    0.000 lines.py:953(_get_markerfacecolor)
       16    0.000    0.000    0.006    0.000 ticker.py:677(set_locs)
        1    0.000    0.000    0.003    0.003 dates.py:137(<module>)
       86    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
       66    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(column_stack)
       37    0.000    0.000    0.000    0.000 pyparsing.py:3308(parseImpl)
       90    0.000    0.000    0.000    0.000 transforms.py:2668(get_matrix)
       16    0.000    0.000    0.028    0.002 ticker.py:2076(__call__)
       16    0.000    0.000    0.003    0.000 scale.py:86(set_default_locators_and_formatters)
        1    0.000    0.000    0.002    0.002 distance.py:72(<module>)
        2    0.000    0.000    0.174    0.087 figure.py:1661(draw)
      121    0.000    0.000    0.000    0.000 pyparsing.py:1614(preParse)
      106    0.000    0.000    0.000    0.000 lines.py:1038(set_antialiased)
       77    0.000    0.000    0.000    0.000 text.py:934(set_horizontalalignment)
       68    0.000    0.000    0.000    0.000 axis.py:1881(getter)
        1    0.000    0.000    0.022    0.022 __init__.py:124(<module>)
      142    0.000    0.000    0.000    0.000 backend_bases.py:945(set_linewidth)
       19    0.000    0.000    0.001    0.000 _base.py:760(get_yaxis_text1_transform)
      941    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
       60    0.000    0.000    0.000    0.000 patches.py:431(set_capstyle)
      118    0.000    0.000    0.000    0.000 enum.py:26(_is_dunder)
      114    0.000    0.000    0.000    0.000 __init__.py:1916(_str_lower_equal)
       76    0.000    0.000    0.000    0.000 artist.py:1005(set_zorder)
      281    0.000    0.000    0.000    0.000 function_base.py:434(_add_docstring)
        1    0.000    0.000    0.120    0.120 __init__.py:386(<module>)
       56    0.000    0.000    0.000    0.000 rcsetup.py:71(<listcomp>)
       56    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
      303    0.000    0.000    0.000    0.000 path.py:230(simplify_threshold)
       16    0.000    0.000    0.001    0.000 _methods.py:97(_clip)
        1    0.000    0.000    0.004    0.004 _add_newdocs.py:10(<module>)
        1    0.000    0.000    0.007    0.007 __init__.py:41(<module>)
      303    0.000    0.000    0.000    0.000 path.py:251(should_simplify)
        3    0.000    0.000    0.001    0.000 _base.py:3161(set_xlim)
       16    0.000    0.000    0.002    0.000 axis.py:442(_get_text2)
       24    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
       35    0.000    0.000    0.000    0.000 __init__.py:2059(__iter__)
       83    0.000    0.000    0.000    0.000 pyparsing.py:2806(__init__)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
        3    0.000    0.000    0.000    0.000 six.py:837(wrapper)
        9    0.000    0.000    0.000    0.000 datetime.py:473(__new__)
      700    0.000    0.000    0.000    0.000 inspect.py:2835(parameters)
       24    0.000    0.000    0.000    0.000 __init__.py:968(get_siblings)
        1    0.000    0.000    0.011    0.011 pyparsing.py:6366(pyparsing_common)
      108    0.000    0.000    0.000    0.000 text.py:1089(set_x)
        2    0.000    0.000    0.003    0.001 shape_base.py:1(<module>)
        3    0.000    0.000    0.012    0.004 __init__.py:2(<module>)
       11    0.000    0.000    0.095    0.009 artist.py:1578(kwdoc)
       27    0.000    0.000    0.003    0.000 markers.py:748(_set_tickleft)
       21    0.000    0.000    0.001    0.000 markers.py:762(_set_tickup)
       19    0.000    0.000    0.026    0.001 axis.py:2217(_get_tick)
       40    0.000    0.000    0.002    0.000 abc.py:125(__new__)
       15    0.000    0.000    0.001    0.000 __init__.py:2030(_warn_external)
      103    0.000    0.000    0.000    0.000 font_manager.py:744(set_family)
      198    0.000    0.000    0.000    0.000 stride_tricks.py:266(<genexpr>)
       84    0.000    0.000    0.000    0.000 transforms.py:2133(<lambda>)
      628    0.000    0.000    0.000    0.000 font_manager.py:695(get_variant)
       75    0.000    0.000    0.000    0.000 cm.py:65(_reverse_cmap_spec)
       35    0.000    0.000    0.000    0.000 _base.py:3849(format_ydata)
        3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
        1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 colors.py:88(<dictcomp>)
      347    0.000    0.000    0.000    0.000 path.py:211(codes)
  134/107    0.000    0.000    0.000    0.000 transforms.py:2328(_invalidate_internal)
       42    0.000    0.000    0.000    0.000 text.py:1178(_preprocess_math)
        1    0.000    0.000    0.025    0.025 _base.py:421(__init__)
       92    0.000    0.000    0.000    0.000 scale.py:101(get_transform)
        1    0.000    0.000    0.005    0.005 Image.py:27(<module>)
       96    0.000    0.000    0.002    0.000 traceback.py:282(line)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1766(set)
     24/4    0.000    0.000    0.001    0.000 pyparsing.py:3999(streamline)
       77    0.000    0.000    0.000    0.000 text.py:918(set_color)
        8    0.000    0.000    0.011    0.001 axis.py:862(set_tick_params)
       16    0.000    0.000    0.024    0.001 axis.py:1928(_get_tick)
      118    0.000    0.000    0.000    0.000 enum.py:34(_is_sunder)
       18    0.000    0.000    0.001    0.000 fromnumeric.py:42(_wrapit)
       24    0.000    0.000    0.003    0.000 traceback.py:200(extract_stack)
      116    0.000    0.000    0.000    0.000 pyparsing.py:2523(__str__)
      101    0.000    0.000    0.005    0.000 transforms.py:1621(__eq__)
      384    0.000    0.000    0.000    0.000 font_manager.py:718(get_size)
       77    0.000    0.000    0.000    0.000 text.py:1212(set_usetex)
      432    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
      431    0.000    0.000    0.000    0.000 artist.py:1020(sticky_edges)
      108    0.000    0.000    0.000    0.000 transforms.py:1802(inverted)
        1    0.000    0.000    0.008    0.008 mathtext.py:16(<module>)
        1    0.000    0.000    0.001    0.001 blas.py:202(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:721(Bbox)
        1    0.000    0.000    0.000    0.000 function_base.py:3853(_quantile_ureduce_func)
        1    0.000    0.000    0.013    0.013 patches.py:1(<module>)
       43    0.000    0.000    0.001    0.000 inspect.py:2843(replace)
       56    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
      384    0.000    0.000    0.000    0.000 font_manager.py:1091(score_style)
       26    0.000    0.000    0.001    0.000 text.py:257(update_from)
        8    0.000    0.000    0.022    0.003 axis.py:1404(get_major_ticks)
      354    0.000    0.000    0.000    0.000 multiarray.py:469(can_cast)
        1    0.000    0.000    0.001    0.001 arrayprint.py:5(<module>)
      598    0.000    0.000    0.000    0.000 inspect.py:2839(return_annotation)
      114    0.000    0.000    0.000    0.000 artist.py:569(get_snap)
       63    0.000    0.000    0.003    0.000 patches.py:310(set_facecolor)
        5    0.000    0.000    0.000    0.000 histograms.py:327(_unsigned_subtract)
        1    0.000    0.000    0.003    0.003 inspect.py:27(<module>)
        1    0.000    0.000    0.002    0.002 rtbm.py:154(random_init)
       22    0.000    0.000    0.001    0.000 transforms.py:778(from_bounds)
      384    0.000    0.000    0.000    0.000 font_manager.py:1155(score_size)
       24    0.000    0.000    0.000    0.000 dviread.py:154(decorate)
       12    0.000    0.000    0.000    0.000 _base.py:3143(_validate_converted_limits)
      427    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
       12    0.000    0.000    0.000    0.000 weakref.py:44(__new__)
        1    0.000    0.000    0.000    0.000 solvers.py:217(init)
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
        1    0.000    0.000    0.003    0.003 socket.py:47(<module>)
      108    0.000    0.000    0.000    0.000 transforms.py:2047(transform)
        4    0.000    0.000    0.000    0.000 legend_handler.py:179(__init__)
       19    0.000    0.000    0.000    0.000 axis.py:528(apply_tickdir)
       24    0.000    0.000    0.003    0.000 pyparsing.py:1283(extract_stack)
      212    0.000    0.000    0.000    0.000 transforms.py:2258(get_matrix)
       29    0.000    0.000    0.000    0.000 transforms.py:2694(__init__)
       16    0.000    0.000    0.000    0.000 _base.py:710(get_xaxis_text2_transform)
       31    0.000    0.000    0.000    0.000 warnings.py:474(__enter__)
        1    0.000    0.000    0.000    0.000 pathlib.py:993(Path)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:24(<module>)
       19    0.000    0.000    0.000    0.000 _add_newdocs.py:6704(add_newdoc_for_scalar_type)
        1    0.000    0.000    0.006    0.006 linalg.py:10(<module>)
    24/12    0.000    0.000    0.001    0.000 pyparsing.py:4217(parseImpl)
       16    0.000    0.000    0.000    0.000 axis.py:411(apply_tickdir)
       21    0.000    0.000    0.001    0.000 markers.py:768(_set_tickdown)
       84    0.000    0.000    0.000    0.000 axis.py:792(get_transform)
        8    0.000    0.000    0.000    0.000 spines.py:254(_adjust_location)
       63    0.000    0.000    0.006    0.000 <__array_function__ internals>:2(linspace)
       26    0.000    0.000    0.001    0.000 core.py:6623(getdoc)
       16    0.000    0.000    0.003    0.000 rcsetup.py:781(cycler)
       16    0.000    0.000    0.004    0.000 ticker.py:256(format_ticks)
       16    0.000    0.000    0.000    0.000 axis.py:842(reset_ticks)
      217    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.002    0.002 datetime.py:5(<module>)
        1    0.000    0.000    0.016    0.016 index_tricks.py:1(<module>)
       66    0.000    0.000    0.000    0.000 shape_base.py:593(_column_stack_dispatcher)
        1    0.000    0.000    0.001    0.001 extras.py:10(<module>)
       16    0.000    0.000    0.000    0.000 ticker.py:1846(__init__)
       19    0.000    0.000    0.001    0.000 _base.py:786(get_yaxis_text2_transform)
      394    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      219    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      254    0.000    0.000    0.000    0.000 pyparsing.py:3851(<genexpr>)
      314    0.000    0.000    0.000    0.000 transforms.py:2043(get_matrix)
       36    0.000    0.000    0.004    0.000 lines.py:1021(get_path)
   158/64    0.000    0.000    0.001    0.000 abc.py:141(__subclasscheck__)
      256    0.000    0.000    0.000    0.000 fromnumeric.py:3075(_around_dispatcher)
       11    0.000    0.000    0.002    0.000 decorator.py:202(create)
       27    0.000    0.000    0.001    0.000 markers.py:754(_set_tickright)
       28    0.000    0.000    0.001    0.000 font_manager.py:858(copy)
       12    0.000    0.000    0.002    0.000 axis.py:819(cla)
      217    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
       28    0.000    0.000    0.000    0.000 rcsetup.py:56(<dictcomp>)
       93    0.000    0.000    0.000    0.000 pyparsing.py:296(__init__)
       17    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
       12    0.000    0.000    0.025    0.002 artist.py:1193(__init__)
        1    0.000    0.000    0.059    0.059 _axes.py:1(<module>)
       90    0.000    0.000    0.029    0.000 re.py:232(compile)
       44    0.000    0.000    0.001    0.000 core.py:145(get_object_signature)
        1    0.000    0.000    0.002    0.002 __init__.py:24(<module>)
       30    0.000    0.000    0.000    0.000 markers.py:258(__bool__)
       11    0.000    0.000    0.000    0.000 enum.py:474(_find_new_)
      106    0.000    0.000    0.000    0.000 lines.py:1212(set_markeredgecolor)
       56    0.000    0.000    0.000    0.000 patches.py:450(set_joinstyle)
        1    0.000    0.000    0.001    0.001 figure.py:275(__init__)
       68    0.000    0.000    0.001    0.000 axis.py:314(set_label2)
        4    0.000    0.000    0.001    0.000 backend_agg.py:393(get_renderer)
      153    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
       90    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
      3/2    0.000    0.000    0.028    0.014 pyplot.py:182(switch_backend)
       70    0.000    0.000    0.000    0.000 axis.py:1396(get_major_formatter)
        1    0.000    0.000    0.000    0.000 __init__.py:214(_sanity_check)
        1    0.000    0.000    0.015    0.015 optimize.py:17(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:737(<dictcomp>)
       20    0.000    0.000    0.001    0.000 deprecation.py:269(_rename_parameter)
        1    0.000    0.000    0.005    0.005 mathtext.py:2254(Parser)
      142    0.000    0.000    0.000    0.000 backend_bases.py:873(set_capstyle)
        1    0.000    0.000    0.047    0.047 text.py:3(<module>)
      174    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       30    0.000    0.000    0.000    0.000 enum.py:453(_find_data_type)
        1    0.000    0.000    0.008    0.008 npyio.py:1(<module>)
       63    0.000    0.000    0.000    0.000 rcsetup.py:447(validate_fontsize)
        1    0.000    0.000    0.001    0.001 markers.py:165(MarkerStyle)
      316    0.000    0.000    0.000    0.000 font_manager.py:724(get_size_in_points)
      384    0.000    0.000    0.000    0.000 font_manager.py:1108(score_variant)
      202    0.000    0.000    0.000    0.000 text.py:841(get_text)
       63    0.000    0.000    0.001    0.000 patches.py:292(set_edgecolor)
        3    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       78    0.000    0.000    0.000    0.000 types.py:164(__get__)
       89    0.000    0.000    0.000    0.000 enum.py:18(_is_descriptor)
       16    0.000    0.000    0.001    0.000 fromnumeric.py:2430(ptp)
        5    0.000    0.000    0.000    0.000 stride_tricks.py:116(_broadcast_to)
        1    0.000    0.000    0.005    0.005 hmac.py:4(<module>)
       14    0.000    0.000    0.000    0.000 __init__.py:646(__setitem__)
        6    0.000    0.000    0.000    0.000 _base.py:4248(get_children)
        1    0.000    0.000    0.001    0.001 scale.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {method 'invalidate' of '_macosx.FigureCanvas' objects}
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:873(_find_spec_legacy)
       54    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
      218    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
       77    0.000    0.000    0.000    0.000 text.py:236(set_rotation_mode)
        1    0.000    0.000    0.000    0.000 _base.py:410(_AxesBase)
       16    0.000    0.000    0.000    0.000 axis.py:1635(set_major_locator)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
       28    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
       30    0.000    0.000    0.000    0.000 enum.py:442(_get_mixins_)
        1    0.000    0.000    0.018    0.018 platform.py:10(<module>)
        1    0.000    0.000    0.018    0.018 __init__.py:219(<module>)
      160    0.000    0.000    0.000    0.000 rcsetup.py:416(validate_string)
  148/140    0.000    0.000    0.000    0.000 spines.py:208(_ensure_position_is_set)
       23    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
       47    0.000    0.000    0.001    0.000 {method 'min' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.002    0.002 signal.py:1(<module>)
       24    0.000    0.000    0.001    0.000 linecache.py:53(checkcache)
        1    0.000    0.000    0.000    0.000 __init__.py:1321(Logger)
       60    0.000    0.000    0.004    0.000 inspect.py:3081(signature)
        1    0.000    0.000    0.000    0.000 __init__.py:994(<listcomp>)
      109    0.000    0.000    0.000    0.000 deprecation.py:117(deprecated)
       30    0.000    0.000    0.000    0.000 rcsetup.py:304(__call__)
       42    0.000    0.000    0.000    0.000 pyparsing.py:1305(wrapper)
       32    0.000    0.000    0.000    0.000 ticker.py:1857(closeto)
       13    0.000    0.000    0.003    0.000 axis.py:1374(_copy_tick_props)
      189    0.000    0.000    0.000    0.000 __init__.py:388(<genexpr>)
        1    0.000    0.000    0.000    0.000 solvers.py:218(<listcomp>)
        1    0.000    0.000    0.001    0.001 utils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 process.py:10(<module>)
       55    0.000    0.000    0.000    0.000 rcsetup.py:704(__call__)
        4    0.000    0.000    0.000    0.000 path.py:497(get_extents)
        1    0.000    0.000    0.014    0.014 lines.py:4(<module>)
        4    0.000    0.000    0.000    0.000 _base.py:2434(<listcomp>)
       20    0.000    0.000    0.000    0.000 os.py:673(__getitem__)
       27    0.000    0.000    0.000    0.000 locale.py:647(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:115(_add_aliases)
        1    0.000    0.000    0.000    0.000 orthogonal.py:72(<module>)
      406    0.000    0.000    0.000    0.000 transforms.py:1273(depth)
      170    0.000    0.000    0.000    0.000 backend_bases.py:788(get_clip_path)
      140    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        2    0.000    0.000    0.013    0.006 __init__.py:3(<module>)
        1    0.000    0.000    0.002    0.002 nanfunctions.py:22(<module>)
        7    0.000    0.000    0.001    0.000 _util.py:270(getargspec_no_self)
       11    0.000    0.000    0.000    0.000 decorator.py:152(update)
        1    0.000    0.000    0.000    0.000 __init__.py:735(<listcomp>)
       15    0.000    0.000    0.001    0.000 deprecation.py:58(warn_deprecated)
       79    0.000    0.000    0.000    0.000 patches.py:240(get_edgecolor)
       67    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
      165    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
       56    0.000    0.000    0.003    0.000 pyparsing.py:3870(<listcomp>)
       22    0.000    0.000    0.000    0.000 artist.py:20(allow_rasterization)
       16    0.000    0.000    0.000    0.000 ticker.py:511(__init__)
      138    0.000    0.000    0.000    0.000 text.py:1100(set_y)
        1    0.000    0.000    0.000    0.000 axis.py:398(XTick)
        7    0.000    0.000    0.004    0.001 enum.py:633(_convert)
       32    0.000    0.000    0.000    0.000 _methods.py:73(_clip_dep_is_byte_swapped)
      220    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
        9    0.000    0.000    0.000    0.000 figure.py:898(<genexpr>)
       31    0.000    0.000    0.000    0.000 warnings.py:493(__exit__)
        6    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
       47    0.000    0.000    0.001    0.000 _methods.py:32(_amin)
        1    0.000    0.000    0.073    0.073 _minimize.py:8(<module>)
       12    0.000    0.000    0.001    0.000 deprecation.py:325(_delete_parameter)
       86    0.000    0.000    0.000    0.000 pyparsing.py:4059(<genexpr>)
       38    0.000    0.000    0.000    0.000 colors.py:825(__init__)
       29    0.000    0.000    0.000    0.000 lines.py:709(_transform_path)
       50    0.000    0.000    0.000    0.000 patches.py:216(get_data_transform)
        2    0.000    0.000    0.171    0.086 _base.py:2573(draw)
       72    0.000    0.000    0.002    0.000 linecache.py:37(getlines)
        1    0.000    0.000    0.001    0.001 cm.py:100(<dictcomp>)
      170    0.000    0.000    0.000    0.000 backend_bases.py:798(get_dashes)
        7    0.000    0.000    0.000    0.000 _parser.py:315(_convert)
      569    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.002    0.002 basic.py:5(<module>)
       55    0.000    0.000    0.000    0.000 rcsetup.py:982(_validate_linestyle)
       75    0.000    0.000    0.000    0.000 font_manager.py:1043(get_default_size)
        1    0.000    0.000    0.000    0.000 dviread.py:172(Dvi)
       72    0.000    0.000    0.002    0.000 linecache.py:15(getline)
       60    0.000    0.000    0.004    0.000 inspect.py:2829(from_callable)
        1    0.000    0.000    0.000    0.000 __init__.py:1035(<listcomp>)
      170    0.000    0.000    0.000    0.000 artist.py:666(get_path_effects)
      224    0.000    0.000    0.000    0.000 patches.py:1864(<genexpr>)
       68    0.000    0.000    0.001    0.000 axis.py:301(set_label1)
        4    0.000    0.000    0.001    0.000 spines.py:34(__init__)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.dragon4_positional}
       30    0.000    0.000    0.007    0.000 __init__.py:771(__init__)
        1    0.000    0.000    0.145    0.145 colorbar.py:20(<module>)
        1    0.000    0.000    0.000    0.000 path.py:21(Path)
      106    0.000    0.000    0.000    0.000 lines.py:550(set_markevery)
      142    0.000    0.000    0.000    0.000 backend_bases.py:938(set_joinstyle)
       85    0.000    0.000    0.000    0.000 figure.py:80(<listcomp>)
        1    0.000    0.000    0.097    0.097 figure.py:12(<module>)
        3    0.000    0.000    0.000    0.000 _base.py:3542(set_ylim)
